TIME s, IN1, IN2
2.334, 0.479661, 1.055428
2.329, 0.462531, 1.016673
2.324, 0.4454, 0.939163
2.319, 0.433979, 0.853902
2.314, 0.416849, 0.80998
2.31, 0.405428, 0.76089
2.305, 0.382587, 0.676921
2.3, 0.376877, 0.62008
2.295, 0.354036, 0.595535
2.29, 0.342615, 0.534819
2.285, 0.325484, 0.467644
2.28, 0.308354, 0.446974
2.275, 0.296933, 0.405636
2.271, 0.279802, 0.334585
2.266, 0.262672, 0.299705
2.261, 0.251251, 0.285495
2.256, 0.23412, 0.226071
2.251, 0.21699, 0.178273
2.246, 0.199859, 0.174398
2.241, 0.188438, 0.139518
2.236, 0.171308, 0.082677
2.231, 0.159887, 0.068467
2.227, 0.137046, 0.058133
2.222, 0.125626, 0
2.217, 0.108495, -0.029712
2.212, 0.091364, -0.024545
2.207, 0.079944, -0.056841
2.202, 0.057103, -0.104639
2.197, 0.045682, -0.098179
2.192, 0.028551, -0.116265
2.188, 0.011421, -0.167938
2.183, 0, -0.182149
2.178, -0.017131, -0.175689
2.173, -0.034262, -0.209277
2.168, -0.045682, -0.245448
2.163, -0.062813, -0.229946
2.158, -0.079944, -0.24674
2.153, -0.097074, -0.293246
2.148, -0.108495, -0.293246
2.144, -0.125626, -0.284203
2.139, -0.142756, -0.329418
2.134, -0.159887, -0.346211
2.129, -0.177018, -0.328126
2.124, -0.188438, -0.350087
2.119, -0.205569, -0.381091
2.114, -0.21699, -0.369464
2.109, -0.23412, -0.37334
2.104, -0.251251, -0.409511
2.1, -0.262672, -0.419846
2.095, -0.279802, -0.397885
2.09, -0.302643, -0.427597
2.085, -0.314064, -0.449558
2.08, -0.331195, -0.427597
2.075, -0.348325, -0.435348
2.07, -0.365456, -0.471519
2.065, -0.382587, -0.470227
2.061, -0.394008, -0.452142
2.056, -0.405428, -0.488313
2.051, -0.422559, -0.498648
2.046, -0.43969, -0.474103
2.041, -0.45682, -0.485729
2.036, -0.473951, -0.515442
2.031, -0.485372, -0.49994
2.026, -0.502502, -0.497356
2.021, -0.513923, -0.532235
2.017, -0.531054, -0.536111
2.012, -0.548184, -0.511566
2.007, -0.559605, -0.532235
2.002, -0.576736, -0.554197
1.997, -0.593866, -0.529652
1.992, -0.610997, -0.532235
1.987, -0.628128, -0.561948
1.982, -0.639548, -0.558072
1.978, -0.656679, -0.538695
1.973, -0.67381, -0.568407
1.968, -0.690941, -0.580033
1.963, -0.702361, -0.555488
1.958, -0.719492, -0.561948
1.953, -0.730912, -0.589076
1.948, -0.748043, -0.574866
1.943, -0.765174, -0.561948
1.938, -0.782305, -0.598119
1.934, -0.793725, -0.600703
1.929, -0.810856, -0.572282
1.924, -0.827987, -0.585201
1.919, -0.845118, -0.611037
1.914, -0.856538, -0.586492
1.909, -0.873669, -0.587784
1.904, -0.8908, -0.617496
1.899, -0.90222, -0.614913
1.895, -0.919351, -0.592952
1.89, -0.936482, -0.617496
1.885, -0.953612, -0.629123
1.88, -0.965033, -0.600703
1.875, -0.987874, -0.607162
1.87, -0.999294, -0.631707
1.865, -1.010715, -0.622664
1.86, -1.027846, -0.601994
1.855, -1.044976, -0.632998
1.851, -1.056397, -0.638166
1.846, -1.073528, -0.608454
1.841, -1.096369, -0.62008
1.836, -1.107789, -0.640749
1.831, -1.12492, -0.62008
1.826, -1.13634, -0.614913
1.821, -1.147761, -0.644625
1.816, -1.170602, -0.643333
1.812, -1.182022, -0.616205
1.807, -1.199153, -0.638166
1.802, -1.210574, -0.653668
1.797, -1.227705, -0.623956
1.792, -1.244835, -0.626539
1.787, -1.261966, -0.656251
1.782, -1.273387, -0.644625
1.777, -1.296228, -0.623956
1.772, -1.307648, -0.656251
1.768, -1.324779, -0.661419
1.763, -1.34191, -0.629123
1.758, -1.35333, -0.636874
1.753, -1.376171, -0.660127
1.748, -1.387592, -0.638166
1.743, -1.404722, -0.632998
1.738, -1.416143, -0.661419
1.733, -1.433274, -0.661419
1.729, -1.444694, -0.632998
1.724, -1.467535, -0.647209
1.719, -1.478956, -0.671753
1.714, -1.496086, -0.642041
1.709, -1.507507, -0.640749
1.704, -1.524638, -0.670462
1.699, -1.541768, -0.664002
1.694, -1.553189, -0.639458
1.689, -1.57032, -0.665294
1.685, -1.587451, -0.673045
1.68, -1.604581, -0.643333
1.675, -1.616002, -0.647209
1.67, -1.633133, -0.671753
1.665, -1.650263, -0.657543
1.66, -1.661684, -0.642041
1.655, -1.678815, -0.673045
1.65, -1.690235, -0.675629
1.646, -1.713076, -0.645917
1.641, -1.730207, -0.662711
1.636, -1.741627, -0.682088
1.631, -1.758758, -0.652376
1.626, -1.770179, -0.65496
1.621, -1.79302, -0.682088
1.616, -1.79873, -0.676921
1.611, -1.821571, -0.651084
1.606, -1.832991, -0.680796
1.602, -1.850122, -0.688547
1.597, -1.861543, -0.658835
1.592, -1.884384, -0.664002
1.587, -1.895804, -0.687255
1.582, -1.912935, -0.675629
1.577, -1.924356, -0.65496
1.572, -1.941486, -0.687255
1.567, -1.958617, -0.689839
1.563, -1.975748, -0.657543
1.558, -1.987168, -0.671753
1.553, -2.010009, -0.691131
1.548, -2.02143, -0.665294
1.543, -2.038561, -0.664002
1.538, -2.055691, -0.691131
1.533, -2.067112, -0.68338
1.528, -2.089953, -0.660127
1.523, -2.101373, -0.682088
1.519, -2.124214, -0.696298
1.514, -2.135635, -0.665294
1.509, -2.152766, -0.667878
1.504, -2.164186, -0.695006
1.499, -2.181317, -0.682088
1.494, -2.192737, -0.661419
1.489, -2.215578, -0.691131
1.484, -2.226999, -0.69759
1.479, -2.24413, -0.666586
1.475, -2.25555, -0.674337
1.47, -2.272681, -0.700174
1.465, -2.284101, -0.674337
1.46, -2.301232, -0.670462
1.455, -2.318363, -0.701466
1.45, -2.335494, -0.69759
