TIME s, IN1, IN2
-2.217, -2.072822, -0.66917
-2.222, -2.089953, -0.671753
-2.227, -2.107084, -0.643333
-2.231, -2.124214, -0.661419
-2.236, -2.141345, -0.678213
-2.241, -2.152766, -0.651084
-2.246, -2.169896, -0.647209
-2.251, -2.187027, -0.678213
-2.256, -2.198448, -0.666586
-2.261, -2.215578, -0.644625
-2.266, -2.226999, -0.673045
-2.271, -2.24984, -0.682088
-2.275, -2.261261, -0.653668
-2.28, -2.278391, -0.656251
-2.285, -2.289812, -0.680796
-2.29, -2.306942, -0.661419
-2.295, -2.324073, -0.649792
-2.3, -2.341204, -0.674337
-2.305, -2.358335, -0.679504
-2.31, -2.369755, -0.649792
-2.314, -2.386886, -0.661419
-2.319, -2.398307, -0.684672
-2.324, -2.421148, -0.658835
-2.329, -2.432568, -0.649792
-2.334, -2.449699, -0.679504
-2.339, -2.461119, -0.678213
-2.344, -2.47825, -0.649792
-2.349, -2.495381, -0.676921
-2.354, -2.512511, -0.685964
-2.358, -2.529642, -0.658835
-2.363, -2.546773, -0.65496
-2.368, -2.563904, -0.682088
-2.373, -2.575324, -0.671753
-2.378, -2.592455, -0.652376
-2.383, -2.603876, -0.680796
-2.388, -2.626717, -0.687255
-2.393, -2.638137, -0.658835
-2.397, -2.655268, -0.666586
-2.402, -2.666688, -0.687255
-2.407, -2.678109, -0.665294
-2.412, -2.70095, -0.658835
-2.417, -2.71237, -0.685964
-2.422, -2.723791, -0.688547
-2.427, -2.746632, -0.660127
-2.432, -2.758053, -0.680796
-2.437, -2.775183, -0.693715
-2.441, -2.798024, -0.667878
-2.446, -2.809445, -0.664002
-2.451, -2.820865, -0.691131
-2.456, -2.837996, -0.687255
-2.461, -2.849416, -0.661419
-2.466, -2.866547, -0.687255
-2.471, -2.877968, -0.695006
-2.476, -2.900809, -0.666586
-2.48, -2.912229, -0.66917
-2.485, -2.92936, -0.692423
-2.49, -2.940781, -0.673045
-2.495, -2.957911, -0.665294
