TIME s, IN1, IN2
-2.339, -2.461119, -0.688547
-2.344, -2.47825, -0.657543
-2.349, -2.495381, -0.662711
-2.354, -2.512511, -0.685964
-2.358, -2.529642, -0.671753
-2.363, -2.541063, -0.65496
-2.368, -2.563904, -0.687255
-2.373, -2.569614, -0.687255
-2.378, -2.586745, -0.656251
-2.383, -2.603876, -0.671753
-2.388, -2.615296, -0.692423
-2.393, -2.632427, -0.664002
-2.397, -2.649558, -0.660127
-2.402, -2.666688, -0.691131
-2.407, -2.678109, -0.687255
-2.412, -2.69524, -0.657543
-2.417, -2.70666, -0.684672
-2.422, -2.723791, -0.695006
-2.427, -2.740922, -0.662711
-2.432, -2.758053, -0.665294
-2.437, -2.769473, -0.692423
-2.441, -2.792314, -0.68338
-2.446, -2.803735, -0.660127
-2.451, -2.820865, -0.689839
-2.456, -2.837996, -0.69759
-2.461, -2.849416, -0.664002
-2.466, -2.866547, -0.673045
-2.471, -2.877968, -0.696298
-2.476, -2.895099, -0.670462
-2.48, -2.912229, -0.665294
-2.485, -2.92936, -0.693715
-2.49, -2.940781, -0.691131
-2.495, -2.957911, -0.665294
