TIME s, IN1, IN2
-2.422, -2.718081, -0.202559
-2.427, -2.740922, -0.200493
-2.432, -2.758053, -0.199459
-2.437, -2.775183, -0.198167
-2.441, -2.786604, -0.204368
-2.446, -2.803735, -0.203851
-2.451, -2.815155, -0.1961
-2.456, -2.832286, -0.207468
-2.461, -2.843706, -0.205143
-2.466, -2.866547, -0.200493
-2.471, -2.877968, -0.203335
-2.476, -2.895099, -0.205143
-2.48, -2.912229, -0.204626
-2.485, -2.92365, -0.200234
-2.49, -2.940781, -0.209535
-2.495, -2.952201, -0.208244
