TIME s, IN1, IN2
-2.036, -1.501797, -0.592952
-2.041, -1.513217, -0.622664
-2.046, -1.530348, -0.613621
-2.051, -1.541768, -0.589076
-2.056, -1.56461, -0.627831
-2.061, -1.57603, -0.627831
-2.065, -1.593161, -0.599411
-2.07, -1.610291, -0.612329
-2.075, -1.621712, -0.630415
-2.08, -1.638843, -0.611037
-2.085, -1.650263, -0.601994
-2.09, -1.667394, -0.635582
-2.095, -1.684525, -0.631707
-2.1, -1.701656, -0.599411
-2.104, -1.713076, -0.630415
-2.109, -1.730207, -0.638166
-2.114, -1.747338, -0.614913
-2.119, -1.764468, -0.609745
-2.124, -1.775889, -0.642041
-2.129, -1.79302, -0.632998
-2.134, -1.815861, -0.60587
-2.139, -1.827281, -0.643333
-2.144, -1.844412, -0.643333
-2.148, -1.855832, -0.613621
-2.153, -1.878673, -0.623956
-2.158, -1.890094, -0.645917
-2.163, -1.901514, -0.626539
-2.168, -1.918645, -0.614913
-2.173, -1.930066, -0.6485
-2.178, -1.947196, -0.649792
-2.183, -1.964327, -0.62008
-2.188, -1.975748, -0.638166
-2.192, -1.992879, -0.65496
-2.197, -2.010009, -0.631707
-2.202, -2.02714, -0.625247
-2.207, -2.044271, -0.660127
-2.212, -2.061402, -0.649792
-2.217, -2.072822, -0.621372
-2.222, -2.089953, -0.657543
-2.227, -2.101373, -0.660127
-2.231, -2.124214, -0.631707
-2.236, -2.135635, -0.63429
-2.241, -2.152766, -0.661419
-2.246, -2.164186, -0.645917
-2.251, -2.181317, -0.630415
-2.256, -2.198448, -0.664002
-2.261, -2.215578, -0.665294
-2.266, -2.226999, -0.632998
-2.271, -2.24413, -0.65496
-2.275, -2.25555, -0.670462
-2.28, -2.278391, -0.643333
-2.285, -2.289812, -0.632998
-2.29, -2.306942, -0.66917
-2.295, -2.318363, -0.662711
-2.3, -2.335494, -0.63429
-2.305, -2.358335, -0.667878
-2.31, -2.369755, -0.670462
-2.314, -2.386886, -0.645917
-2.319, -2.404017, -0.645917
-2.324, -2.421148, -0.670462
-2.329, -2.432568, -0.661419
-2.334, -2.449699, -0.639458
-2.339, -2.461119, -0.675629
-2.344, -2.47825, -0.675629
-2.349, -2.495381, -0.643333
-2.354, -2.512511, -0.656251
-2.358, -2.529642, -0.678213
-2.363, -2.541063, -0.656251
-2.368, -2.563904, -0.645917
-2.373, -2.575324, -0.680796
-2.378, -2.586745, -0.676921
-2.383, -2.603876, -0.644625
-2.388, -2.615296, -0.671753
-2.393, -2.632427, -0.682088
-2.397, -2.649558, -0.65496
-2.402, -2.660978, -0.651084
-2.407, -2.672399, -0.68338
-2.412, -2.69524, -0.66917
-2.417, -2.70666, -0.645917
-2.422, -2.729501, -0.682088
-2.427, -2.740922, -0.68338
-2.432, -2.758053, -0.652376
-2.437, -2.775183, -0.660127
-2.441, -2.786604, -0.682088
-2.446, -2.809445, -0.662711
-2.451, -2.820865, -0.651084
-2.456, -2.837996, -0.685964
-2.461, -2.849416, -0.68338
-2.466, -2.866547, -0.652376
-2.471, -2.877968, -0.671753
-2.476, -2.900809, -0.689839
-2.48, -2.912229, -0.664002
-2.485, -2.92936, -0.660127
-2.49, -2.940781, -0.689839
-2.495, -2.957911, -0.682088
