TIME s, IN1, IN2
-2.129, -1.79873, -0.318437
-2.134, -1.815861, -0.328772
-2.139, -1.827281, -0.317145
-2.144, -1.850122, -0.311332
-2.148, -1.855832, -0.330063
-2.153, -1.878673, -0.328126
-2.158, -1.890094, -0.31327
-2.163, -1.907225, -0.330709
-2.168, -1.918645, -0.330709
-2.173, -1.935776, -0.319083
-2.178, -1.952907, -0.318437
-2.183, -1.964327, -0.330709
-2.188, -1.981458, -0.32748
-2.192, -2.004299, -0.314561
-2.197, -2.015719, -0.333293
-2.202, -2.03285, -0.332647
-2.207, -2.044271, -0.318437
-2.212, -2.067112, -0.324896
-2.217, -2.072822, -0.333939
-2.222, -2.095663, -0.324896
-2.227, -2.107084, -0.319083
-2.231, -2.124214, -0.336523
-2.236, -2.141345, -0.333939
-2.241, -2.158476, -0.318437
-2.246, -2.169896, -0.334585
-2.251, -2.187027, -0.337814
-2.256, -2.198448, -0.324896
-2.261, -2.215578, -0.323604
-2.266, -2.232709, -0.33846
-2.271, -2.24984, -0.332647
-2.275, -2.261261, -0.319083
-2.28, -2.278391, -0.339752
-2.285, -2.289812, -0.339106
-2.29, -2.312653, -0.324896
-2.295, -2.329783, -0.328772
-2.3, -2.341204, -0.339752
-2.305, -2.358335, -0.330709
-2.31, -2.375465, -0.323604
-2.314, -2.386886, -0.34169
-2.319, -2.398307, -0.340398
-2.324, -2.421148, -0.326188
-2.329, -2.432568, -0.335877
-2.334, -2.455409, -0.34169
-2.339, -2.461119, -0.331355
-2.344, -2.48396, -0.326188
-2.349, -2.501091, -0.34169
-2.354, -2.512511, -0.339106
-2.358, -2.529642, -0.323604
-2.363, -2.541063, -0.342336
-2.368, -2.563904, -0.342982
-2.373, -2.575324, -0.330063
-2.378, -2.586745, -0.330063
-2.383, -2.603876, -0.342336
-2.388, -2.626717, -0.334585
-2.393, -2.638137, -0.325542
-2.397, -2.655268, -0.34492
-2.402, -2.666688, -0.344274
-2.407, -2.678109, -0.329418
-2.412, -2.70095, -0.340398
-2.417, -2.71237, -0.346857
-2.422, -2.729501, -0.335231
-2.427, -2.746632, -0.332001
-2.432, -2.763763, -0.349441
-2.437, -2.775183, -0.34492
-2.441, -2.798024, -0.330709
-2.446, -2.809445, -0.348149
-2.451, -2.826576, -0.348149
-2.456, -2.837996, -0.335877
-2.461, -2.855127, -0.336523
-2.466, -2.866547, -0.348149
-2.471, -2.883678, -0.343628
-2.476, -2.900809, -0.331355
-2.48, -2.912229, -0.349441
-2.485, -2.92936, -0.350087
-2.49, -2.946491, -0.334585
-2.495, -2.963622, -0.34169
